A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,EWS_DaysToThreat,scenario,policy,model
2.0,219.2919827941381,1.0,0.2028157294313685,40.32898137023906,10,0.35049133983818453,237.1207663351441,1.5,0.5855598194220547,176.9026283080838,10,0.5118520368061418,173.08074344879213,1.0,0.42458840284119387,4.5,2.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1847,3,dikesnet
22.0,138.48683688769137,1.5,0.14763142129765447,181.0017689424538,1.0,0.964907852524431,278.7871645687199,10,0.7788196926933578,285.0346246946554,1.5,0.26253364182045924,104.20347331182217,10,0.3035968567417488,3.5,1.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1848,3,dikesnet
43.0,242.88600632375065,10,0.7300068411760205,132.86671082912522,10,0.24828654593054164,95.5613544380544,1.0,0.6394755734211246,73.39004483580916,1.0,0.27183996017841994,306.0454243221391,10,0.034944436992257244,3.5,4.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1849,3,dikesnet
42.0,158.40542031812896,1.0,0.7383084276390137,141.424177257245,10,0.8376237195069499,163.67504458827307,1.0,0.42293133237110214,43.19827878749841,1.0,0.1050646322442692,208.26765920172423,1.0,0.3528253102073527,1.5,3.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1850,3,dikesnet
118.0,225.86866656326634,10,0.8211570272776052,133.93135450087365,10,0.8705074957248136,33.355072972763224,10,0.5571012314112616,298.1060670475952,1.5,0.7035290778995202,268.9805189514696,10,0.3932692158172922,2.5,2.5,1.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1851,3,dikesnet
57.0,201.94994320564703,1.5,0.37754449413068214,100.25635783015532,1.5,0.4882019649790932,189.29974065309187,1.0,0.058004547164054815,184.59689088713282,10,0.1170966364881445,224.47710623478207,1.0,0.6953056321736818,4.5,4.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1852,3,dikesnet
84.0,343.3885697051786,1.0,0.01512035319770982,101.78061287965727,1.5,0.7280114255795028,154.11122130913049,1.5,0.9657748172023933,316.4786178732526,1.0,0.18228983900457338,265.8058402738933,10,0.7354904481507134,2.5,3.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1853,3,dikesnet
74.0,342.6528215343347,10,0.23269075567668465,132.0401135370981,10,0.924322070980899,150.02629977621115,10,0.19867719778447723,56.115466363986584,1.5,0.28381810200788216,128.59421234419972,1.5,0.06998748514107905,4.5,1.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1854,3,dikesnet
16.0,149.64546489030616,1.5,0.13477092329213414,349.95379922045106,1.0,0.7203827271337551,325.8186066016933,10,0.4861240019189041,271.7648457329169,1.0,0.8412062792851391,190.92847450993506,1.0,0.22375214684071756,4.5,2.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1855,3,dikesnet
40.0,124.10881367244029,10,0.5257739296639544,196.34219362210098,1.0,0.5516846340785354,334.3162080537044,1.0,0.8611142918510308,70.36810646079414,10,0.06900953307206259,153.7721551676529,1.5,0.9743931926210033,3.5,2.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1856,3,dikesnet
59.0,281.550288780089,1.5,0.21839500855854585,283.26656238232306,10,0.8566503416596095,104.80234300469701,1.0,0.407093728223966,112.61442699083476,10,0.7276244581009609,154.78714894340584,1.5,0.7641116880405416,1.5,1.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1857,3,dikesnet
0.0,169.03037209219465,1.5,0.26532371019760354,194.10515930197977,10,0.1643457937248324,238.61665892076675,1.0,0.06595641247754437,315.45002959190856,1.0,0.5661766322650983,77.94871201696525,1.0,0.4471156081131292,3.5,2.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1858,3,dikesnet
86.0,211.38508042929018,1.0,0.20517855904189472,234.26779356815905,10,0.7164359092499433,246.35175078767617,1.5,0.3266810351119477,286.5333884934619,10,0.08524257765344555,262.77560648206247,1.0,0.02584340295857117,3.5,2.5,1.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1859,3,dikesnet
86.0,120.28404022639694,10,0.30807252487980497,318.56600890292134,1.0,0.9170276249429167,167.64383026637347,1.0,0.8506994940388709,329.29406714630386,10,0.5085356778010196,179.30661597135298,10,0.20927526914701483,3.5,4.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1860,3,dikesnet
15.0,303.58644751802285,10,0.5034293979833504,317.3247484035693,1.0,0.6491412991928076,57.24275090093141,1.0,0.6986355479608576,151.3878356967344,1.0,0.576689514278112,237.27630944144914,1.5,0.7228624331754281,4.5,1.5,1.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1861,3,dikesnet
116.0,216.29821348414924,10,0.956352441563067,184.49952062126448,10,0.46395030802295356,295.7038382183169,1.5,0.6138214525843801,317.6659628474313,1.0,0.36610344899273295,172.40225612537617,1.0,0.7952761120211609,2.5,1.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1862,3,dikesnet
103.0,264.6800889833437,1.5,0.920463126237215,44.14369196856748,10,0.05697277701015446,197.41092775609866,10,0.6523050589135171,192.4488292389429,1.0,0.9693337729583282,306.6346159554528,1.0,0.6938512370557222,1.5,1.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1863,3,dikesnet
96.0,307.2153558117208,1.5,0.5060820319549574,65.68116259596368,10,0.3419468206370606,128.8086893170385,10,0.4497258392940833,49.70093219322384,10,0.01018628143281706,92.93279102321758,10,0.982426085937477,1.5,4.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1864,3,dikesnet
32.0,229.51035871597634,10,0.9798442925959813,132.4130913507429,1.5,0.4119409650968824,141.39772285636064,10,0.7712302235333754,185.83543436086,1.5,0.38190771238937865,79.29292718786617,1.0,0.9284574576805801,3.5,3.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1865,3,dikesnet
21.0,210.1960196626069,10,0.6434386717656544,306.368311667328,10,0.9392709042443586,137.7753496375383,1.0,0.5617685689665972,333.4232364728808,1.5,0.7717542418549821,274.0451085688884,10,0.42304920071642943,1.5,3.5,1.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1866,3,dikesnet
71.0,44.640896204926285,1.5,0.1565360010124993,132.17367007173894,1.0,0.34413598482780594,271.48185642960743,1.0,0.3229644211184465,147.70970209978682,1.0,0.9998846452014585,54.737316420686156,1.5,0.6992705509374765,1.5,2.5,1.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1867,3,dikesnet
16.0,188.4848712093959,1.5,0.03262951610674077,117.9146983097106,1.5,0.5869690392031557,75.65349655252894,10,0.47022920866834106,99.09410388583213,10,0.5151776432489495,349.44972935205067,1.5,0.23565083028134223,3.5,3.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1868,3,dikesnet
77.0,346.06562157531835,1.0,0.17518437406931073,114.24387429594037,10,0.8865771860777921,154.65743489613837,10,0.3432459382135457,31.53435865216669,1.5,0.7214041846171377,205.1140543673388,10,0.4429868131697161,2.5,1.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1869,3,dikesnet
57.0,179.94515527077468,1.0,0.7529887335376737,110.28050501060783,1.0,0.7464657127137982,211.24915790854715,1.5,0.6131018780391492,235.2224069042705,10,0.9745712999715133,298.111401636644,1.0,0.55260411835361,1.5,1.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1870,3,dikesnet
33.0,118.3831080634274,1.5,0.6909691918750708,109.15225656361629,1.0,0.055562595903812205,118.07648347746732,10,0.8354048997734049,156.34920742982558,10,0.5195048696475743,286.0177651380577,10,0.7045677062003505,4.5,2.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1871,3,dikesnet
120.0,210.88069044418378,1.5,0.6285840325038845,108.49579138318002,10,0.4781402214949251,183.5014613401317,10,0.37904955391266587,86.67144525328307,10,0.8477209603644857,242.86990875208426,10,0.8189637735738329,1.5,3.5,1.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1872,3,dikesnet
81.0,261.02149151477283,1.0,0.4198863134548958,62.97246808097337,1.5,0.9930309701082799,209.71693690835343,1.5,0.7110045540348401,320.3552668253065,1.0,0.8678316286504304,223.0603371765843,10,0.014214820612447278,4.5,2.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1873,3,dikesnet
131.0,283.9163622380222,1.5,0.8528377010005799,64.02986019309029,10,0.684411475046326,276.89465161689486,10,0.8945358685062649,51.54872064108383,10,0.924766928291588,45.252960984939236,1.0,0.17654934081968118,3.5,1.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1874,3,dikesnet
17.0,83.98081579977297,10,0.3957913478654649,249.9792426852213,1.5,0.3736014605876529,254.1916795872226,1.5,0.45768480966772823,152.4082468007812,1.0,0.26697366250840426,140.15711588322222,1.0,0.773011250303949,2.5,1.5,1.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1875,3,dikesnet
19.0,166.56462700404268,10,0.7002679200445473,106.16428099574325,10,0.014717411025919726,231.3312306132137,1.5,0.2935435603877719,331.80630571376463,1.5,0.4117182348292858,311.16084361589014,1.0,0.2771377435696972,4.5,2.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1876,3,dikesnet
31.0,107.25629901345704,1.5,0.5562590134792288,210.60926488316565,10,0.019737394222966352,79.94769704959263,1.5,0.4085566765778556,259.5012871642658,1.5,0.8710728302097135,262.9881195396033,1.5,0.05746698855685718,3.5,1.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1877,3,dikesnet
107.0,221.28470117984915,10,0.9071615736633106,323.2248333325051,10,0.23802669126331388,146.96133710114384,10,0.18423064820527565,125.31326997134677,10,0.5828319066012828,57.343246094598655,1.5,0.18892980105738036,1.5,3.5,1.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1878,3,dikesnet
57.0,79.71608246736281,10,0.1665473458499569,113.99831704637765,1.5,0.3519124670287109,347.5030130703845,1.5,0.7955091643821928,223.28211860726526,10,0.9407762497071281,85.2650354623112,1.0,0.13143360140314247,2.5,2.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1879,3,dikesnet
94.0,338.15950796067636,10,0.6379094333743396,154.7599276210249,10,0.31627145178385213,91.7453635828541,1.5,0.25634274603137164,176.16939401507682,1.0,0.6153133276140423,71.67432780934823,1.5,0.7500790401616791,2.5,3.5,1.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1880,3,dikesnet
55.0,47.683005567143695,1.0,0.7331314037060057,344.4835713965658,1.0,0.06273144740482409,121.98688467164688,1.5,0.9248895256670292,277.2681173981622,10,0.9948306791759127,136.37253197199868,1.0,0.4219281874985315,1.5,3.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1881,3,dikesnet
107.0,137.0616918837434,10,0.987493783365456,205.9107487110158,10,0.8455444456208012,44.51433173789164,1.5,0.32301082859302516,87.13178101708499,10,0.7839230301526406,319.23377202721383,1.5,0.585758050227453,2.5,2.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1882,3,dikesnet
68.0,223.2830600608262,10,0.6090447614487801,138.287907631014,1.0,0.4259014663107957,257.43790692807306,1.5,0.18095305237670903,169.07372505733213,1.0,0.6948907909965845,291.7198694644434,1.0,0.5888116835423022,2.5,4.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1883,3,dikesnet
46.0,147.48310899865933,1.0,0.976063337971592,98.59527493854598,10,0.5598049814813527,218.77287762619716,1.0,0.7686424450658105,120.29324497487391,1.5,0.9960909074648322,296.5107746590892,1.0,0.15489884445629723,2.5,3.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1884,3,dikesnet
99.0,343.94950183817525,1.0,0.7518277178391953,225.37043329000002,1.5,0.6322282422671012,79.03199493551497,1.5,0.5090803781867081,140.89205910079818,10,0.2711173881766149,230.76821102328302,1.5,0.7210235943440005,4.5,2.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1885,3,dikesnet
12.0,143.22448463271513,10,0.6464628953047622,62.50399044941062,10,0.034353766892673075,147.3850962207182,1.5,0.013207999433547243,296.88195926094284,1.5,0.44804872449296174,241.9322092331301,1.0,0.033664052731603764,1.5,3.5,1.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1886,3,dikesnet
39.0,227.9795123591648,1.0,0.28324303521219574,195.08688449196472,1.0,0.9349901070784172,184.02180569803107,1.0,0.7845036272818202,86.58813733984218,1.5,0.5487315653005719,99.66738032292086,1.5,0.3134839514923785,4.5,3.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1887,3,dikesnet
85.0,324.9784097757708,1.5,0.9709668214191765,340.077225060805,1.0,0.06532645695370055,93.61685736462934,1.5,0.8950405227787145,238.73850266627812,10,0.1256533502182146,264.1891945686064,1.5,0.8142618495233791,4.5,4.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1888,3,dikesnet
63.0,291.2353599305632,1.0,0.9752282957187416,108.11364071865695,10,0.9491217232232122,169.9081629853689,1.0,0.2963329887003958,322.85613134348637,1.5,0.5265549729224052,339.1933514193674,1.5,0.06337368681196033,2.5,3.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1889,3,dikesnet
82.0,164.31593021199328,1.0,0.8507589686463363,167.42155093257313,1.5,0.676580515105093,265.1983072352824,1.5,0.7017268835392744,148.01243854440014,10,0.3937148354477151,339.8874886591564,1.0,0.20975823105358832,3.5,1.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1890,3,dikesnet
75.0,89.01562016286314,1.5,0.49467581006269895,113.77811543412861,1.5,0.08597226449907362,95.95429161315278,1.0,0.37487479326096246,106.57360018285443,10,0.3476731657097069,210.9554335573711,10,0.6516908198552325,1.5,1.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1891,3,dikesnet
52.0,186.8728642387212,1.0,0.3323732565595598,84.11904874867167,1.0,0.3390919455737843,86.14721089685027,1.5,0.18969971111009828,213.38977261107175,1.5,0.9222578276267359,335.34385149417324,1.0,0.9881709062171238,2.5,2.5,1.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1892,3,dikesnet
8.0,106.00596116896851,1.0,0.9224016528303671,97.85868180914035,10,0.3453471348630458,171.84186508824683,1.5,0.1245541532270369,146.68958838656079,10,0.8218164866871388,317.92841541339544,1.0,0.757753616698479,3.5,2.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1893,3,dikesnet
86.0,283.1329992627742,1.5,0.8729105771343213,346.4163560167376,1.5,0.6226835070656694,273.6594216789289,1.5,0.6822044630570718,321.1283194389549,10,0.12304605514391406,317.68727267169515,1.5,0.011766506951019353,4.5,2.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1894,3,dikesnet
101.0,337.67858155652624,1.5,0.12765714423571906,286.23753801776684,10,0.41880037055114483,63.217955545334696,10,0.14379204840400514,124.67656001035203,1.5,0.30171435375762284,169.62185627485343,1.0,0.5552587371527425,4.5,1.5,1.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1895,3,dikesnet
132.0,267.9617701456074,1.5,0.43487749291510586,278.86607785468925,10,0.6200888757692058,279.61097088306144,1.5,0.08153364601096881,303.9527197283132,10,0.192596569115129,315.6707262901819,1.0,0.6250122594209934,3.5,4.5,1.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1896,3,dikesnet
111.0,206.9636040237176,1.0,0.712282336010681,280.27062006447363,1.0,0.9568536745387127,182.04199180836957,1.0,0.9315324125681972,66.3538425640238,10,0.7497527263276685,245.98695366069757,10,0.16785949534596176,1.5,2.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1897,3,dikesnet
63.0,347.69697258291933,1.5,0.004775747281401128,256.8206599600402,10,0.7366223137088624,182.5350749479352,1.0,0.7344286600510939,196.99714454310364,1.0,0.1307192305755878,221.02212037492916,1.5,0.11283641073869176,2.5,3.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1898,3,dikesnet
38.0,102.32426898922681,1.5,0.5832079893303703,154.365667062902,1.5,0.5107583910352991,252.8337987672669,1.5,0.6290002927319118,124.0910458791652,10,0.32742304009643214,276.5010024046909,1.5,0.5731357145122297,4.5,4.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0,3.0,7.0,5.0,4.0,9.0,5.0,10.0,10.0,7.0,3.0,3.0,7.0,1.0,1899,3,dikesnet
